"","@ in URLs","Attachments","Css","Encoding","External Resources","Flash content","HTML content","Html Form","Html iFrame","IPs in URLs","Javascript","Phishy","URLs"
"2140","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","8"
"2141","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2142","False","0","0","8bit","0","False","False","False","False","False","0","True","1"
"2143","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2144","False","1","0","none","0","False","True","True","False","False","0","True","38"
"2145","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"2146","False","1","0","none","0","False","True","True","False","True","0","True","89"
"2147","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2148","False","1","0","none","0","False","True","False","False","False","0","True","1"
"2149","False","0","0","8bit","0","False","False","False","False","False","0","True","1"
"2150","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"2151","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"2152","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2153","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","1"
"2154","False","0","0","none","0","False","True","False","False","False","0","True","3"
"2155","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2156","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"2157","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"2158","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"2159","False","0","0","none","0","False","True","False","False","False","0","True","9"
"2160","False","0","0","none","0","False","True","False","False","False","0","True","6"
"2161","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2162","False","0","0","none","0","False","True","False","False","False","0","True","6"
"2163","False","0","0","8bit","0","False","True","False","False","False","0","True","3"
"2164","False","0","0","binary","0","False","False","True","False","False","0","True","23"
"2165","False","1","0","none","0","False","False","True","False","True","0","True","102"
"2166","False","1","0","none","0","False","False","True","False","True","0","True","69"
"2167","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"2168","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","6"
"2169","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","2"
"2170","False","0","0","none","0","False","True","False","False","False","0","True","0"
"2171","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","6"
"2172","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2173","False","0","0","8bit","0","False","True","False","False","False","0","True","5"
"2174","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"2175","False","1","0","none","0","False","False","True","False","True","0","True","36"
"2176","False","0","0","none","0","False","True","False","False","False","0","True","4"
"2177","False","0","0","none","0","False","True","False","False","False","0","True","4"
"2178","False","1","0","none","0","False","False","True","False","True","0","True","50"
"2179","False","0","0","8bit","0","False","True","False","False","False","0","True","4"
"2180","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"2181","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"2182","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2183","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"2184","False","0","0","none","0","False","True","False","False","False","0","True","6"
"2185","False","0","0","base64","0","False","False","False","False","False","0","True","1"
"2186","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2187","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"2188","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","2"
"2189","False","0","0","8bit","0","False","True","True","False","False","0","True","4"
"2190","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"2191","False","0","0","none","0","False","True","False","False","False","0","True","1"
"2192","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"2193","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","6"
"2194","False","0","0","7bit","0","False","False","False","False","False","0","True","2"
"2195","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"2196","False","0","0","none","0","False","True","False","False","False","0","True","0"
"2197","False","0","0","none","0","False","True","False","False","False","0","True","5"
"2198","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"2199","False","0","0","none","0","False","True","False","False","False","0","True","5"
"2200","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"2201","False","0","0","none","0","False","True","False","False","False","0","True","7"
"2202","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2203","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
"2204","False","0","0","8bit","0","False","False","False","False","False","0","True","1"
"2205","False","0","0","8bit","0","False","False","False","False","False","0","True","1"
"2206","False","0","0","8bit","0","False","False","False","False","False","0","True","1"
"2207","False","0","0","8bit","0","False","False","False","False","False","0","True","1"
"2208","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2209","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2210","False","1","0","none","0","False","True","True","False","False","0","True","5"
"2211","False","0","0","none","0","False","True","False","False","False","0","True","2"
"2212","False","0","0","quoted-printable","0","False","True","False","False","False","0","True","1"
